"Date","OUTFLOW","OMR","BD_EC_prev","X2_prev","X2_current","BD_EC_current"
1921-11-30,4500,-7029.90451198132,8341.138,89.17653,89.97917,13678.201
1921-12-31,17183.9045161833,-5290.32258064516,13678.201,89.97917,78.71154,3486.2234
1922-01-31,19027.547293422,-4516.12903225806,3486.2234,78.71154,67.94856,2135.2395
1922-02-28,61656.0575747803,-4156.25,2135.2395,67.94856,55.837837,902.65375
1922-03-31,44347.6537388823,-3500,902.65375,55.837837,56.79039,329.35974
1922-04-30,35696.6714602143,-1152.28445619064,329.35974,56.79039,59.00942,482.38168
1922-05-31,33727.9772317462,-1974.18614806498,482.38168,59.00942,59.955784,590.69946
1922-06-30,9000,-4307.55063501937,590.69946,59.955784,72.63379,2257.907
1922-07-31,16406.25,-7201.82538454321,2257.907,72.63379,74.04075,1428.8783
1922-08-31,14375,-10790.2279861227,1428.8783,74.04075,74.005165,957.9869
1922-09-30,4370.61130013096,-8383.63232092605,957.9869,74.005165,81.64479,4802.0054
1922-10-31,4000,-7745.4276473118,4802.0054,81.64479,88.496376,11359.463
1922-11-30,7011.7186948565,-7706.13084047502,11359.463,88.496376,87.92641,6731.4546
1922-12-31,38883.5911124784,-5290.32258064516,6731.4546,87.92641,63.080948,4044.9434
1923-01-31,33247.5915222277,-4516.12903225806,4044.9434,63.080948,59.95082,716.882
1923-02-28,19340.1465803396,-4033.03571428571,716.882,59.95082,64.76697,1137.7208
1923-03-31,12120.5296679886,-3500,1137.7208,64.76697,72.01104,2734.6775
1923-04-30,23771.3269388812,-2783.1106686065,2734.6775,72.01104,66.31857,2974.5134
1923-05-31,11001.7997526649,-2120.9226641456,2974.5134,66.31857,72.84034,2953.5845
1923-06-30,7100,-5000,2953.5845,72.84034,81.301765,5883.333
1923-07-31,7521.77025830784,-8876.37274849142,5883.333,81.301765,83.803024,4277.175
1923-08-31,4000,-8744.54356449236,4277.175,83.803024,87.58847,5926.5693
1923-09-30,4646.0895239244,-6614.68631124258,5926.5693,87.58847,89.60349,8198.214
1923-10-31,4000,-5900.298095711,8198.214,89.60349,91.25386,9240.806
1923-11-30,6444.27842473842,-5514.07521440014,9240.806,91.25386,90.390175,8827.995
1923-12-31,5998.62090011877,-3194.01187601716,8827.995,90.390175,88.943115,7737.005
1924-01-31,10086.5446376471,-4044.60665209232,7737.005,88.943115,85.14382,5573.47
1924-02-29,12973.9332067401,-4955,5573.47,85.14382,79.4652,2635.1802
1924-03-31,7102.92427518756,-1357.96137660227,2635.1802,79.4652,80.612976,4876.019
1924-04-30,4921.23235051606,-689.954424084235,4876.019,80.612976,85.791855,10167.8
1924-05-31,4354.58064516777,-1530.86074834726,10167.8,85.791855,90.526596,8087.1562
1924-06-30,4143.93008825732,-1583.79242735777,8087.1562,90.526596,91.93681,12465.143
1924-07-31,3000,-1916.66390494115,12465.143,91.93681,93.2627,15954.633
1924-08-31,3000,-2679.67375596887,15954.633,93.2627,93.85243,17963.016
1924-09-30,3857.37070719734,-1969.74870168464,17963.016,93.85243,92.48963,11567.15
1924-10-31,3630.78165649686,-5472.09923007382,11567.15,92.48963,93.041,11126.604
1924-11-30,5796.50732926745,-2787.07875687669,11126.604,93.041,92.172615,11098.936
1924-12-31,9211.75413074942,-3806.62250724573,11098.936,92.172615,87.15821,7360.2314
1925-01-31,8441.31817067949,-5000,7360.2314,87.15821,84.46687,4492.375
1925-02-28,75190.2837700941,-4427.32142857143,4492.375,84.46687,56.731518,809.5419
1925-03-31,17669.355,-3935,809.5419,56.731518,64.39825,844.30597
1925-04-30,26029.8349519564,-2158.75640022332,844.30597,64.39825,63.553112,1391.2594
1925-05-31,13480.7221452908,-1798.46978093311,1391.2594,63.553112,69.90361,2264.9822
1925-06-30,6628.125,-4407.31796970242,2264.9822,69.90361,80.42113,5521.8438
1925-07-31,5000,-7318.5953959055,5521.8438,80.42113,85.46905,9913.186
1925-08-31,3500,-3646.14130883856,9913.186,85.46905,88.72119,13732.354
1925-09-30,3005.68487242328,-6251.9020035316,13732.354,88.72119,92.26092,9965.806
1925-10-31,4000,-4120.41581049188,9965.806,92.26092,92.74082,10348.07
1925-11-30,5294.97890497835,-3815.26153597823,10348.07,92.74082,92.16931,9935.691
1925-12-31,6250.10494532482,-2979.33035529837,9935.691,92.16931,90.99938,8337.757
1926-01-31,14028.9241772358,-5000,8337.757,90.99938,81.52674,3374.919
1926-02-28,42032.0240608369,-4427.32142857143,3374.919,81.52674,60.273403,1152.2902
1926-03-31,17755.5720207801,-3935,1152.2902,60.273403,65.223366,1015.40295
1926-04-30,21145.4078434283,-1997.58090496689,1015.40295,65.223366,65.90679,1801.1725
1926-05-31,11759.7618654321,-2749.03748564354,1801.1725,65.90679,72.79924,2857.6406
1926-06-30,7100,-4999.99999999999,2857.6406,72.79924,80.989204,5852.947
1926-07-31,5000,-6152.32610213345,5852.947,80.989204,85.33104,10316.571
1926-08-31,3500,-3071.17636485282,10316.571,85.33104,88.94398,13614.759
1926-09-30,3000,-4970.38360616238,13614.759,88.94398,92.39903,10501.837
1926-10-31,4328.42022926358,-2761.03196749898,10501.837,92.39903,92.4421,10499.218
1926-11-30,15737.5600270277,-8628.2515765258,10499.218,92.4421,80.43147,3896.1313
1926-12-31,11826.0101712121,-5290.32258064516,3896.1313,80.43147,75.36149,3301.4185
1927-01-31,34181.5530998491,-4516.12903225806,3301.4185,75.36149,62.375664,2302.3572
1927-02-28,167627.658016631,-4156.25,2302.3572,62.375664,51.696068,300.16525
1927-03-31,50674.8395329054,-3500,300.16525,51.696068,55.905296,238.48814
1927-04-30,49399.8249354633,-3724.9142411533,238.48814,55.905296,56.254463,288.37408
1927-05-31,17508.1341617111,-2593.60336358754,288.37408,56.254463,65.6496,978.7399
1927-06-30,7325.70488449002,-4689.4333333128,978.7399,65.6496,77.69718,3777.0542
1927-07-31,16250,-7979.68027707245,3777.0542,77.69718,73.95547,5910.495
1927-08-31,11371.7746109518,-11608.9560206665,5910.495,73.95547,73.86294,4229.44
1927-09-30,4344.44444453333,-5544.34070667282,4229.44,73.86294,82.33507,6564.8833
1927-10-31,4807.03625693116,-8749.77283952687,6564.8833,82.33507,86.69322,11213.783
1927-11-30,5461.43781070224,-9345.11791518754,11213.783,86.69322,89.216515,7203.109
1927-12-31,8168.75694649681,-5536.55384362465,7203.109,89.216515,87.56152,5331.6904
1928-01-31,18473.8440713781,-3645.16129032258,5331.6904,87.56152,73.45865,5184.28
1928-02-29,19219.6691107879,-4172.41379310345,5184.28,73.45865,66.906525,2545.4033
1928-03-31,84608.3548246792,-3500,2545.4033,66.906525,54.34673,526.88617
1928-04-30,30998.1278489718,-2250.26795673725,526.88617,54.34673,59.829594,421.18396
1928-05-31,13567.2703208045,-2333.66125459344,421.18396,59.829594,69.28163,1808.6671
1928-06-30,7871.96833941726,-4689.4333333128,1808.6671,69.28163,78.9345,5061.114
1928-07-31,17500,-8381.28571478834,5061.114,78.9345,74.073135,1763.3894
1928-08-31,13750,-10845.1521542469,1763.3894,74.073135,74.046844,976.93604
1928-09-30,3890.29344046554,-5034.51714715063,976.93604,74.046844,82.18125,4855.5093
1928-10-31,4000,-3565.84537466007,4855.5093,82.18125,88.659195,12416.838
1928-11-30,6314.29211775004,-8487.34303930082,12416.838,88.659195,88.89008,8365.632
1928-12-31,7810.88739262523,-4956.60918347314,8365.632,88.89008,87.73206,6091.8613
1929-01-31,8231.79947858869,-5000,6091.8613,87.73206,85.0745,8458.512
1929-02-28,15134.1455917671,-4316.42857142857,8458.512,85.0745,77.4707,2646.3108
1929-03-31,8481.66741624501,-3715.63479771519,2646.3108,77.4707,78.0359,3904.6375
1929-04-30,7100,-919.938845589488,3904.6375,78.0359,82.4343,7771.9536
1929-05-31,4058.06126669319,-2106.53049758193,7771.9536,82.4343,87.78287,10649.128
1929-06-30,3000,-1791.14876894678,10649.128,87.78287,91.29326,14429.062
1929-07-31,3000,-1909.74564536099,14429.062,91.29326,93.829636,17654.186
1929-08-31,3000,-1806.84101284014,17654.186,93.829636,93.57541,19379.295
1929-09-30,3780,-2519.97150873866,19379.295,93.57541,92.648155,11972.241
1929-10-31,3000,-2629.2870099274,11972.241,92.648155,93.72323,11297.735
1929-11-30,4741.85889901012,-1077.17441348463,11297.735,93.72323,93.53044,11189.184
1929-12-31,13844.1873418027,-5290.32258064516,11189.184,93.53044,83.25615,4256.7827
1930-01-31,26548.8300444053,-4516.12903225806,4256.7827,83.25615,65.50628,1721.1259
1930-02-28,18535.715,-1742.80831474616,1721.1259,65.50628,65.88264,1605.444
1930-03-31,28351.6890366074,-3935,1605.444,65.88264,62.547306,1363.1051
1930-04-30,12673.3420824651,-1999.85729112796,1363.1051,62.547306,69.86754,1912.7593
1930-05-31,7776.91141603103,-1675.11498056081,1912.7593,69.86754,79.91483,5100.762
1930-06-30,7100,-5000,5100.762,79.91483,83.53069,8232.913
1930-07-31,5000,-8821.95345357875,8232.913,83.53069,85.93158,11045.019
1930-08-31,3500,-4953.44663647935,11045.019,85.93158,90.205215,13974.103
1930-09-30,3113.45249533049,-5562.6583949269,13974.103,90.205215,92.40214,10229.932
1930-10-31,4439.43738044374,-2059.89857800525,10229.932,92.40214,92.18188,10379.577
1930-11-30,5582.89915712264,-2250.63553098834,10379.577,92.18188,91.18849,10104.337
1930-12-31,5840.40106057203,-595.968648986868,10104.337,91.18849,90.67207,8571.327
1931-01-31,9542.53406874086,-5000,8571.327,90.67207,86.435486,5866.901
1931-02-28,9210.4512427276,-3843.02618148825,5866.901,86.435486,83.66699,4023.5332
1931-03-31,7293.4826987952,-1207.17386851609,4023.5332,83.66699,83.49957,4116.4917
1931-04-30,4157.21250759595,-741.860512087745,4116.4917,83.49957,88.03346,6524.3687
1931-05-31,5071.93135218509,-1998.51479979409,6524.3687,88.03346,90.885574,9411.114
1931-06-30,3885.58910420377,-1792.14195982759,9411.114,90.885574,92.098114,13374.755
1931-07-31,3000,-2125.63510057553,13374.755,92.098114,93.933945,16957.367
1931-08-31,3000,-2027.31472880934,16957.367,93.933945,93.95997,19077.146
1931-09-30,3000,-1955.10967970704,19077.146,93.95997,93.34353,12674.872
1931-10-31,4632.24446377899,-1518.6163351246,12674.872,93.34353,92.859924,11227.82
1931-11-30,3643.7240367041,-3404.51492471329,11227.82,92.859924,93.548836,11068.53
1931-12-31,19911.9846893649,-5290.32258064516,11068.53,93.548836,76.73759,3312.3123
1932-01-31,19750.1859273433,-4516.12903225806,3312.3123,76.73759,66.82787,1650.417
1932-02-29,24790.2965048319,-4333.79310344828,1650.417,66.82787,64.02572,1758.0934
1932-03-31,7391.40965348351,-3202.08028367761,1758.0934,64.02572,75.46387,3195.9749
1932-04-30,9514.84021605424,-1677.45028405312,3195.9749,75.46387,80.73152,7206.5474
1932-05-31,14510.4676714762,-2359.02616895905,7206.5474,80.73152,75.01956,6104.6143
1932-06-30,3367.05537170306,-1536.11872405562,6104.6143,75.01956,82.63073,6377.545
1932-07-31,3019.4582489546,-2354.67858218191,6377.545,82.63073,90.05667,12929.656
1932-08-31,3244.97864627391,-2329.47254975733,12929.656,90.05667,92.04856,16924.012
1932-09-30,3500.00000000001,-3762.55139294291,16924.012,92.04856,92.70654,11400.965
1932-10-31,3000,-3971.77243540345,11400.965,92.70654,94.19059,11587.042
1932-11-30,4441.03256124372,-3503.06972884243,11587.042,94.19059,94.23364,11367.944
1932-12-31,7885.8054795999,-3956.53427439971,11367.944,94.23364,90.289444,7950.4087
1933-01-31,11926.3952037547,-5000,7950.4087,90.289444,83.40291,3483.8416
1933-02-28,10406.5379756644,-4820,3483.8416,83.40291,78.795616,4815.789
1933-03-31,7538.40594464425,-2950.8325994059,4815.789,78.795616,80.73556,7391.557
1933-04-30,5709.10654586229,-659.345829762316,7391.557,80.73556,84.49847,10392.748
1933-05-31,6918.37348198258,-1897.81459247317,10392.748,84.49847,86.48399,5929.1245
1933-06-30,3000,-1821.63887700188,5929.1245,86.48399,90.23853,10456.78
1933-07-31,3007.49511163381,-2086.0950515889,10456.78,90.23853,93.34771,16644.443
1933-08-31,3000,-1840.75407820725,16644.443,93.34771,93.724365,18950.807
1933-09-30,3496.90575460419,-2688.67959905492,18950.807,93.724365,92.76415,12163.472
1933-10-31,3000,-1705.49341128778,12163.472,92.76415,94.03955,11771.873
1933-11-30,5853.00772459046,-1213.33757833414,11771.873,94.03955,92.66588,11236.53
1933-12-31,10617.8888479092,-6743.71389864428,11236.53,92.66588,85.95323,5550.163
1934-01-31,16566.9001052369,-3645.16129032258,5550.163,85.95323,74.23618,4168.09
1934-02-28,15717.8427498439,-4427.32142857143,4168.09,74.23618,69.83695,3279.4656
1934-03-31,7996.77447156379,-4026.11947312992,3279.4656,69.83695,77.30532,4833.8853
1934-04-30,5897.02526993979,-739.585079503736,4833.8853,77.30532,83.71447,8918.2705
1934-05-31,4770.90477728452,-2081.03121190777,8918.2705,83.71447,89.18914,7368.5015
1934-06-30,3087.94952436498,-1779.01668654854,7368.5015,89.18914,92.35454,12623.316
1934-07-31,3000,-2153.09067462503,12623.316,92.35454,93.86404,17381.918
1934-08-31,3000,-2188.47733043642,17381.918,93.86404,93.8701,19360.184
1934-09-30,3311.70281273465,-4226.65945193843,19360.184,93.8701,93.0386,12708.647
1934-10-31,3337.51140509743,-1168.3069704839,12708.647,93.0386,93.79933,12332.07
1934-11-30,6326.17911965622,-4818.60131547726,12332.07,93.79933,91.65714,9831.187
1934-12-31,6178.3120395046,-4023.7073372144,9831.187,91.65714,90.04754,7242.684
1935-01-31,29476.6359712704,-3645.16129032258,7242.684,90.04754,68.34096,1587.9956
1935-02-28,14148.4147761399,-4316.42857142857,1587.9956,68.34096,68.02083,1310.7216
1935-03-31,24204.384687021,-3935,1310.7216,68.02083,65.14718,1998.8169
1935-04-30,46885.3274920115,-3452.24623218079,1998.8169,65.14718,57.626892,701.36487
1935-05-31,21608.9585947317,-1917.80234844377,701.36487,57.626892,63.778053,815.0749
1935-06-30,6170,-5000,815.0749,63.778053,77.42305,3629.936
1935-07-31,6576.32123368998,-8356.07058167129,3629.936,77.42305,84.43629,5053.1406
1935-08-31,4000,-5241.61865588156,5053.1406,84.43629,87.412994,6980.7305
1935-09-30,3022.27495610455,-5117.76638215467,6980.7305,87.412994,91.27589,9649.089
1935-10-31,6973.2758782793,-1485.50478814445,9649.089,91.27589,89.29388,8361.053
1935-11-30,4500,-5453.28042679655,8361.053,89.29388,89.32664,11418.115
1935-12-31,7238.2692990018,-3649.75536559233,11418.115,89.32664,88.43595,7563.8774
1936-01-31,42182.0531427868,-3645.16129032258,7563.8774,88.43595,62.5617,1231.3024
1936-02-29,101130.386924787,-3959.25073609704,1231.3024,62.5617,53.40378,246.03386
1936-03-31,31828.2185057677,-3500,246.03386,53.40378,59.49918,362.32605
1936-04-30,27558.9981386467,-580.496573228973,362.32605,59.49918,61.977604,881.9095
1936-05-31,13059.0012379559,-1291.70602765509,881.9095,61.977604,69.99913,2044.3082
1936-06-30,6280.67586921766,-3106.82634280258,2044.3082,69.99913,80.63947,5603.1206
1936-07-31,7973.05451607735,-8983.78811894863,5603.1206,80.63947,83.27636,4749.034
1936-08-31,4141.31983819619,-9097.4953430901,4749.034,83.27636,86.7832,6267.486
1936-09-30,3809.56738861948,-5214.41885308457,6267.486,86.7832,90.145065,9168.937
1936-10-31,4429.44959004663,-6770.07714315806,9168.937,90.145065,91.628525,9204.525
1936-11-30,4500,-4298.3029092171,9204.525,91.628525,92.61967,9250.389
1936-12-31,8292.22164307712,-3783.3316324013,9250.389,92.61967,88.82687,7201.092
1937-01-31,11331.5222442954,-5000,7201.092,88.82687,83.3517,4034.292
1937-02-28,56141.4270838358,-4316.42857142857,4034.292,83.3517,58.151314,1792.7761
1937-03-31,45649.2402759619,-3935,1792.7761,58.151314,56.708717,354.6767
1937-04-30,22655.653587742,-1083.471020768,354.6767,56.708717,63.191833,819.4982
1937-05-31,16836.9601177264,101.44643975506,819.4982,63.191833,67.93945,1991.9652
1937-06-30,7800,-4999.99999999999,1991.9652,67.93945,77.54836,4154.6665
1937-07-31,6500,-7702.6372571094,4154.6665,77.54836,83.79058,3986.5781
1937-08-31,4000,-5454.20312837316,3986.5781,83.79058,87.45044,6479.4424
1937-09-30,3000,-6007.33395186442,6479.4424,87.45044,91.141914,9607.094
1937-10-31,4000,-4682.22690048146,9607.094,91.141914,92.7586,10124.305
1937-11-30,16000.1666569748,-9488.84378380677,10124.305,92.7586,80.382225,3666.798
1937-12-31,71839.2139196269,-5290.32258064516,3666.798,80.382225,55.81742,568.0212
1938-01-31,30526.5116077626,-4516.12903225806,568.0212,55.81742,60.090008,454.6507
1938-02-28,187992.755077673,1696.30001213903,454.6507,60.090008,51.302402,287.6641
1938-03-31,191800.858026663,6582.56040703981,287.6641,51.302402,51.60713,225.04817
1938-04-30,56175.1607674023,-2378.80709231365,225.04817,51.60713,55.25725,231.38301
1938-05-31,39784.3159369712,1943.7812709734,231.38301,55.25725,58.037098,300.43155
1938-06-30,10846.4348386799,-3171.85546455123,300.43155,58.037098,70.286255,1420.1915
1938-07-31,14199.7963727847,-7773.44504351488,1420.1915,70.286255,73.908066,4257.0747
1938-08-31,12300.2699149619,-7374.29165097617,4257.0747,73.908066,73.69066,4858.2305
1938-09-30,4474.56204748876,-8428.8803891333,4858.2305,73.69066,81.79682,7135.0024
1938-10-31,4776.47955283119,-9197.39095551312,7135.0024,81.79682,86.88556,11912.113
1938-11-30,4601.90998024124,-7198.15838817752,11912.113,86.88556,90.569305,8651.404
1938-12-31,8722.39362854177,-3202.73539724557,8651.404,90.569305,87.797035,7040.734
1939-01-31,6175.80969982877,-5000,7040.734,87.797035,86.70889,10051.625
1939-02-28,9815.61382975308,-4820,10051.625,86.70889,83.50844,5806.1924
1939-03-31,9469.65988554997,-3129.35704490077,5806.1924,83.50844,81.360275,3573.3418
1939-04-30,11796.4131369024,-2175.42318718095,3573.3418,81.360275,78.03638,6063.4546
1939-05-31,10223.0481271496,-912.889338218661,6063.4546,78.03638,78.53883,6801.046
1939-06-30,5729.18583374268,-1827.74701491698,6801.046,78.53883,83.23132,8674.624
1939-07-31,5000,-6453.78063136951,8674.624,83.23132,87.1264,12244.082
1939-08-31,3500,-5108.33644403752,12244.082,87.1264,89.74567,14644.4375
1939-09-30,3000,-4091.32974668826,14644.4375,89.74567,92.3682,11164.244
1939-10-31,4000,-2026.15196846153,11164.244,92.3682,92.867714,10978.622
1939-11-30,4844.53833903788,-1722.81684948414,10978.622,92.867714,92.908936,10254.434
1939-12-31,5798.70485904405,-2300.19981872904,10254.434,92.908936,91.74874,8939.635
1940-01-31,37620.9161679016,-3645.16129032258,8939.635,91.74874,64.71014,1536.4116
1940-02-29,79900.5496771481,-4333.79310344828,1536.4116,64.71014,54.049767,258.1361
1940-03-31,105964.552160057,-3500,258.1361,54.049767,52.997787,228.42455
1940-04-30,45385.8164845984,-818.64967579487,228.42455,52.997787,56.60412,266.24457
1940-05-31,14834.3084885274,-2155.87619527897,266.24457,56.60412,67.194664,1218.2572
1940-06-30,7337.43932261841,-4689.4333333128,1218.2572,67.194664,78.57987,4588.44
1940-07-31,17500,-8437.98001189114,4588.44,78.57987,74.065926,1822.4548
1940-08-31,13906.25,-11243.8087194228,1822.4548,74.065926,74.05148,941.66205
1940-09-30,4118.63777294099,-5302.25326810542,941.66205,74.05148,82.190346,4588.515
1940-10-31,4000,-6103.86093339364,4588.515,82.190346,88.96297,11273.552
1940-11-30,4500,-5997.58507704125,11273.552,88.96297,91.186165,8822.803
1940-12-31,39782.5455166815,-5290.32258064516,8822.803,91.186165,64.408455,1658.3894
1941-01-31,96609.5499581873,-4516.12903225807,1658.3894,64.408455,53.428955,243.75594
1941-02-28,135845.251180069,-4464.28571428572,243.75594,53.428955,52.36078,227.68373
1941-03-31,88020.9044022935,-3500,227.68373,52.36078,53.193188,228.17274
1941-04-30,77117.4962476181,-3995,228.17274,53.193188,53.634216,229.98482
1941-05-31,29751.8974429791,-1134.13480630467,229.98482,53.634216,60.262615,417.2204
1941-06-30,8708.90934879093,-4371.42219682038,417.2204,60.262615,73.463264,2290.6702
1941-07-31,15000,-8404.27969099412,2290.6702,73.463264,73.97741,4883.618
1941-08-31,11984.0699722034,-11002.5533170528,4883.618,73.97741,73.83915,4455.398
1941-09-30,3615.05341216491,-9396.51347151871,4455.398,73.83915,82.850334,7080.9814
1941-10-31,4814.76074804436,-9359.64516499904,7080.9814,82.850334,87.500374,12027.6
1941-11-30,4955.65672402659,-8244.87767218359,12027.6,87.500374,90.43926,8277.317
1941-12-31,54037.5378477301,-5290.32258064516,8277.317,90.43926,59.969387,3252.1838
1942-01-31,89681.0845485276,-4516.12903225806,3252.1838,59.969387,53.390495,250.79549
1942-02-28,163327.955886665,-4464.28571428571,250.79549,53.390495,51.70199,228.22453
1942-03-31,27460.8559427423,-3500,228.22453,51.70199,60.609535,361.01855
1942-04-30,46612.1602017605,-3995,361.01855,60.609535,57.417133,448.17908
1942-05-31,33242.6986741561,-1328.17732555861,448.17908,57.417133,59.903244,524.62695
1942-06-30,7930.48284953729,-4778.3642849985,524.62695,59.903244,73.58791,2343.6943
1942-07-31,15625,-7379.9310034855,2343.6943,73.58791,74.085625,5093.718
1942-08-31,11831.9407143882,-11021.5014619931,5093.718,74.085625,73.67512,4504.454
1942-09-30,3980.66432105151,-9579.20932989178,4504.454,73.67512,82.42668,7162.1953
1942-10-31,4000,-6192.94076801633,7162.1953,82.42668,87.86887,11985.579
1942-11-30,7498.57236695874,-8049.80237173786,11985.579,87.86887,88.041374,8446.035
1942-12-31,20470.7268357346,-5290.32258064516,8446.035,88.041374,71.96398,7372.6196
1943-01-31,89854.2320560886,-4516.12903225806,7372.6196,71.96398,53.94327,692.881
1943-02-28,61453.2536730864,-4033.03571428571,692.881,53.94327,54.573124,241.59938
1943-03-31,88437.8353345314,-2143.77398939556,241.59938,54.573124,53.429543,235.6281
1943-04-30,29991.734555253,209.282172421941,235.6281,53.429543,59.96185,408.58908
1943-05-31,11665.600667766,-2571.69225548428,408.58908,59.96185,71.113396,2110.9102
1943-06-30,8134.52223508217,-4693.80277775753,2110.9102,71.113396,79.69329,5698.438
1943-07-31,15937.5,-7266.98646838709,5698.438,79.69329,74.02428,6456.3594
1943-08-31,11406.25,-10966.5178903267,6456.3594,74.02428,74.0329,4252.253
1943-09-30,3982.13485388065,-7152.50062442649,4252.253,74.0329,82.62569,7097.407
1943-10-31,4000,-6477.60434877598,7097.407,82.62569,87.730156,11956.114
1943-11-30,4500,-5243.99320651641,11956.114,87.730156,91.07946,9109.696
1943-12-31,7587.05297065421,-3121.58176696813,9109.696,91.07946,89.57591,8018.464
1944-01-31,9128.06429805748,-5000,8018.464,89.57591,86.02868,5499.592
1944-02-29,27728.4421376398,-4333.79310344828,5499.592,86.02868,66.89133,1469.01
1944-03-31,18977.5722247036,-3935,1469.01,66.89133,65.482765,1232.3816
1944-04-30,11852.7002755021,-2001.44187984283,1232.3816,65.482765,72.87917,3068.6597
1944-05-31,9478.79084394487,-501.074758421505,3068.6597,72.87917,78.64252,5829.317
1944-06-30,7100,-5000,5829.317,78.64252,82.31388,7862.0674
1944-07-31,5350.62218450259,-4801.69553127104,7862.0674,82.31388,86.35173,5908.7524
1944-08-31,3935.19051244817,-3381.3220536233,5908.7524,86.35173,89.83109,11312.318
1944-09-30,3000,-4681.37531300507,11312.318,89.83109,91.9296,10436.074
1944-10-31,4108.14558506874,-3855.57587846962,10436.074,91.9296,92.92791,11248.115
1944-11-30,8642.57453164332,-6813.23713839467,11248.115,92.92791,88.2505,7988.766
1944-12-31,13805.5695910179,-5290.32258064516,7988.766,88.2505,78.37438,7277.0117
1945-01-31,8518.90536423527,-5000,7277.0117,78.37438,79.037796,6753.1387
1945-02-28,60191.1361970663,-4316.42857142857,6753.1387,79.037796,57.61207,841.67395
1945-03-31,24059.0488131058,-3500,841.67395,57.61207,61.91962,694.9
1945-04-30,13278.7945442249,-1924.58330348704,694.9,61.91962,70.224724,2258.6863
1945-05-31,10793.5774890896,-2029.05854401051,2258.6863,70.224724,76.48127,4490.787
1945-06-30,7243.3335,-5000.00000000001,4490.787,76.48127,81.48282,6925.847
1945-07-31,5000,-9663.58786582208,6925.847,81.48282,85.31022,10882.024
1945-08-31,3500,-7873.36230683585,10882.024,85.31022,89.24618,13833.433
1945-09-30,3549.24537976286,-6242.58926329837,13833.433,89.24618,91.75222,9413.332
1945-10-31,5363.43533781158,-6322.55991535736,9413.332,91.75222,90.874054,9185.317
1945-11-30,7643.09513748417,-9403.14349249861,9185.317,90.874054,88.265205,7092.571
1945-12-31,80330.2333020901,-5290.32258064516,7092.571,88.265205,56.307518,1414.2156
1946-01-31,52593.0606033732,-4516.12903225806,1414.2156,56.307518,55.626,267.83206
1946-02-28,22937.9543662498,-4033.03571428572,267.83206,55.626,62.574493,629.6003
1946-03-31,22036.9137065813,-3500,629.6003,62.574493,64.610054,1332.69
1946-04-30,14995.8759127145,-2185.36616190631,1332.69,64.610054,68.89098,2250.239
1946-05-31,11991.804977736,-1930.63793082146,2250.239,68.89098,74.76909,4200.059
1946-06-30,7100,-5000,4200.059,74.76909,81.01116,6610.11
1946-07-31,8162.04461344355,-9784.88735485865,6610.11,81.01116,83.30921,4158.83
1946-08-31,4202.23688032569,-10135.7654350728,4158.83,83.30921,87.24252,5567.0566
1946-09-30,4010.73734536592,-6437.5968215898,5567.0566,87.24252,89.902885,8127.1567
1946-10-31,4000,-6735.18112417984,8127.1567,89.902885,91.41007,8972.587
1946-11-30,6645.60265912501,-6434.79413642762,8972.587,91.41007,90.191,8200.351
1946-12-31,8466.8008557312,-6866.47498836481,8200.351,90.191,86.22669,5165.404
1947-01-31,6000,-5000,5165.404,86.22669,87.08072,9001.756
1947-02-28,15355.794525683,-4316.42857142857,9001.756,87.08072,79.45597,3404.6384
1947-03-31,15003.3092236488,-4625,3404.6384,79.45597,71.69751,2960.0513
1947-04-30,11481.2751917301,-2347.05677142434,2960.0513,71.69751,74.629295,4313.719
1947-05-31,8776.17496729306,-2602.97087229766,4313.719,74.629295,79.564514,6103.302
1947-06-30,7100,-4109.35725404365,6103.302,79.564514,82.997444,8076.4077
1947-07-31,5000,-4282.42887869266,8076.4077,82.997444,86.0847,10339.125
1947-08-31,3500,-2986.57197642526,10339.125,86.0847,90.89383,7910.923
1947-09-30,3000,-4252.26924607709,7910.923,90.89383,92.99687,10150.565
1947-10-31,4984.75535603332,-4764.89825008634,10150.565,92.99687,91.477005,9954.674
1947-11-30,4913.81325802096,-3711.84679742005,9954.674,91.477005,91.77676,9755.452
1947-12-31,5327.17246150803,-1926.09068760668,9755.452,91.77676,91.562416,9474.143
1948-01-31,13530.8025857065,-3645.16129032259,9474.143,91.562416,82.98472,4391.2993
1948-02-29,11144.827,-2782.72576101795,4391.2993,82.98472,77.46278,4036.1494
1948-03-31,13630.7566622632,-4532.50953884263,4036.1494,77.46278,74.20822,5224.7666
1948-04-30,28418.1602527123,-2313.55043987874,5224.7666,74.20822,63.73907,3107.8955
1948-05-31,22226.0018919225,-2411.72968425663,3107.8955,63.73907,64.271866,1278.2931
1948-06-30,7521.875,-5000,1278.2931,64.271866,76.053375,3253.087
1948-07-31,5000,-11534.076819732,3253.087,76.053375,84.65782,8084.221
1948-08-31,3500,-5808.07975771014,8084.221,84.65782,87.6639,11658.765
1948-09-30,3000,-5924.71236239326,11658.765,87.6639,91.73606,9108.513
1948-10-31,4234.17720883368,-4666.14731141421,9108.513,91.73606,92.61017,10120.754
1948-11-30,5498.36022715923,-4310.84273178914,10120.754,92.61017,91.678635,9528.368
1948-12-31,9199.59984944117,-4467.94311248529,9528.368,91.678635,87.243065,6071.385
